caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2330282044,0.9623082514,Not sure,Not sure,No,Definitely no,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Democrat,Leave Medicare Medicaid alone. If expenses need to be cut cut Congress's health care and retirement. Make them use social security  like most citizens.,1954,Male,White,No,4-year,Married,Retired,"$50,000 - $59,999",No,4355,Maine,Own,Strong Democrat,Joe Biden,Donald Trump,Yes,Liberal,Only now and then,Atheist,Never,No,Not at all important,Never,2025-06-27 18:11:20,2025-06-27 18:22:03
2334604746,0.2430569629,Not sure,Don't have many people that would want to do surveys,Not sure,Definitely no,Yes,No,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,Healthcare should be provided universally like other countries and it would help reduce our deficit over time,1982,Female,White,No,High school graduate,Married,Retired,"$20,000 - $29,999",Yes,4414,Maine,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-07-01 22:09:10,2025-07-01 22:32:42
2332950888,0.9903604317,No,"Seems like they want to trade one master for another, just lightning our wallets in a different way.",No,Probably yes,Not sure,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,"First off, your actions are vague, who will be initiating these initiatives, the government, the very body you seem to rally against or some sort of unelected body? I got an idea, stop spending, especially on thing government has no causes to have their greasy fingers touching.",1959,Male,White,No,High school graduate,Married,Full-time,"$120,000 - $149,999",No,20657,Maryland,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,A few times a year,Yes,Very important,Once a day,2025-06-29 12:56:35,2025-06-29 13:15:48
2336220956,1.363564065,Not sure,Not everyone I know enjoys having app suggestions I may use,No,Not sure,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Dislike It,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Not sure maybe make it more relatable,1964,Female,White,No,High school graduate,Divorced,Full-time,"$40,000 - $49,999",No,20724,Maryland,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Only now and then,Something else,A few times a year,No,Somewhat important,Several times a day,2025-07-01 22:07:30,2025-07-01 22:13:22
2331596920,0.971832734,No,I'm considering going to an alpha numerical pager and doing away with my hand held computer/ cell phone.,Not sure,Definitely no,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,We have a 2 prong problem. Patents and teachers. Teachers are assaulted for taking student computers aka celll phoned. We cut teacher salaries if 10% of students graduate high school and ate not reading proficient,1965,Male,White,No,High school graduate,Married,Full-time,"$100,000 - $119,999",No,21009,Maryland,Own,Independent,Donald Trump,Donald Trump,Yes,Not sure,Most of the time,Something else,Don't know,Yes,Somewhat important,Don't know,2025-06-28 12:52:19,2025-06-28 13:05:10
2333853538,1.71058175,Yes,security concerns,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Democrat,address key concerns across various sectors,1987,Male,Hispanic,Yes,4-year,Married,Full-time,"$40,000 - $49,999",Yes,20785,Maryland,Rent,Strong Democrat,Joe Biden,Donald Trump,Yes,Very liberal,Most of the time,Roman Catholic,Once or twice a month,Yes,Very important,A few times a week,2025-06-30 8:19:52,2025-06-30 8:27:09
2331611278,0.9903604317,Not sure,Privacy,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,Lower taxes no taxes on seniors,1955,Male,White,No,High school graduate,Married,Retired,"$20,000 - $29,999",No,48070,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Very important,A few times a week,2025-06-28 12:58:20,2025-06-28 13:17:11
2334594274,1.46344846,Yes,None,Yes,Probably no,No,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,None,1983,Female,White,Yes,High school graduate,Married,Full-time,"$40,000 - $49,999",No,49450,Michigan,Rent,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Protestant,A few times a year,Yes,Very important,Several times a day,2025-06-30 19:21:12,2025-06-30 19:27:41
2334805282,1.512670021,Yes,None,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,,1952,Female,Hispanic,Yes,High school graduate,Married,Homemaker,"$20,000 - $29,999",No,48458,Michigan,Own,Strong Republican,Joe Biden,Donald Trump,Yes,Very conservative,Some of the time,Something else,Once a week,Yes,Very important,Once a week,2025-06-30 22:56:40,2025-06-30 23:09:11
2332767682,1.231523378,No,I dont believe the solutions it offers would help the citizens of this country.,No,Probably no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Other,Allow citizens more freedom to decide what's best for them and their families. Get rid of wasteful solar and windmill subsidies and open up more drilling for oil and natural gas. Get rid of the utility monopolies. Affordable housing only increases rent for others.,1968,Female,White,No,Some college,Married,Part-time,"$70,000 - $79,999",No,49341,Michigan,Own,Independent,Donald Trump,Did not vote for President,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2025-06-29 19:12:51,2025-06-29 19:23:25
2333014884,0.9114281073,Not sure,They may not be interested.,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Independent,Implementing a national healthcare plan.,1980,Male,White,No,Post-grad,Married,Full-time,"$70,000 - $79,999",Yes,48423,Michigan,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-06-29 13:58:23,2025-06-29 14:06:24
2335114600,0.9396199327,Not sure,"I'm not sure they would be interested, and I wouldn't want to offend anyone.",Not sure,Not sure,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Independent,"Healthcare is always going to be a sticking point. They need to come up with a way to meet in the middle, but for the advantage to go to the American people. I think people could accept this package if they saw real cjange for the positive for the healthcare.",1986,Female,White,No,High school graduate,Married,Part-time,"$70,000 - $79,999",Yes,48051,Michigan,Own,Independent,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Jewish,Seldom,No,Somewhat important,Once a day,2025-07-01 3:52:03,2025-07-01 5:15:12
2331127314,1.457075837,Yes,Just by sharing it,Not sure,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Democrat,All of it,1973,Male,Black,No,High school graduate,Domestic / civil partnership,Full-time,"$80,000 - $99,999",Yes,48503,Michigan,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Nothing in particular,Seldom,No,Somewhat important,Seldom,2025-06-28 4:55:13,2025-06-28 4:58:55
2332243696,1.377420355,Yes,I got to start paying more closer to what happens on channel 7 News and CNN to stay more update on things happening in the world today thanks,Not sure,Probably yes,Not sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,I'm With the 75% of the country,1969,Male,Black,No,High school graduate,Divorced,Permanently disabled,"Less than $10,000",No,48211,Michigan,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,Seldom,Yes,Somewhat important,Several times a day,2025-06-29 2:09:41,2025-06-29 4:53:10
2331719548,1.04141049,Yes,Privacy issues,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Have it equitable to everybody.  Trim the fat and excess spending that is not crucial.,1966,Female,White,No,4-year,Divorced,Part-time,"$10,000 - $19,999",No,55316,Minnesota,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Moderate,Only now and then,Protestant,Seldom,No,Somewhat important,Once a day,2025-06-28 15:03:06,2025-06-28 15:08:50
2331475754,0.5273030203,Yes,None,Yes,Probably yes,Yes,Yes,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,,Not Sure,Critical to Me & Others,Not Sure,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Current Direction,Democrat,It should be Positive for the economic situation,1984,Male,White,No,Post-grad,Married,Full-time,"$100,000 - $119,999",Yes,55311,Minnesota,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-28 11:00:11,2025-06-28 11:11:47
2332950900,0.8324275437,No,Not sure what benefit it would provide them,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Democrat,,1990,Male,White,No,4-year,Never married,Unemployed,"$150,000 - $199,999",No,56308,Minnesota,Other,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Don't know,2025-06-29 12:56:42,2025-06-29 13:06:58
2336289186,0.5273030203,No,I still don't get the point of the app,No,Definitely no,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Hate It,Good Idea,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Dislike It,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Current Direction,Democrat,"All the anti worker proposals gone, like making them work until they die",1985,Male,White,No,Post-grad,Married,Full-time,"$120,000 - $149,999",Yes,55346,Minnesota,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Eastern or Greek Orthodox,Once a week,No,Very important,Once a day,2025-07-01 23:14:03,2025-07-01 23:28:28
2330951172,1.284215746,Yes,"None. It needs to be sent to more people with common sense, which is who I would send it to.",No,Probably no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,"Stop demonizing capitalism.  This proposal reeks of socialism and if 71% of the people who have replied so far like it, then not many fiscal conservatives have replied yet.",1981,Female,White,No,4-year,Married,Student,Prefer not to say,No,38948,Mississippi,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,A few times a year,Yes,Very important,Seldom,2025-06-28 1:51:15,2025-06-28 2:11:22
2332187514,1.29629019,Yes,None,Not sure,Not sure,Not sure,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,Not sure,1974,Female,White,No,High school graduate,Married,Homemaker,"$150,000 - $199,999",Yes,39482,Mississippi,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Protestant,Don't know,Yes,Somewhat important,Several times a day,2025-06-30 5:57:38,2025-06-30 6:07:46
