caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2261615150,0.8554688783,Not sure,Mind my own business,No,Not sure,No,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1938,Male,White,No,Some college,Married,Retired,Prefer not to say,No,91326,California,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Seldom,2025-05-21 23:47:50,2025-05-22 0:00:55
2261622236,1.532897975,Not sure,Takes too long to work through,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Not Sure,Dislike It,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Hate It,Dislike It,Not Sure,Hate It,Hate It,Good Idea,Grand Bargain,Independent,,1964,Male,Asian,No,Post-grad,Married,Full-time,"$150,000 - $199,999",No,95129,California,Own,Independent,Did not vote for President,Kamala Harris,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-05-22 0:33:23,2025-05-22 0:48:02
2261910236,0.774844275,Yes,Have to remember,Not sure,Not sure,No,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Independent,Smaller government and leave it to private companies,1995,Male,White,No,High school graduate,Never married,Homemaker,"$60,000 - $69,999",Yes,95687,California,Rent,Lean Republican,Did not vote for President,Did not vote for President,No,Moderate,Some of the time,Nothing in particular,Never,No,Somewhat important,Several times a day,2025-05-22 3:46:26,2025-05-22 3:57:36
2261237576,0.6015516264,Yes,"Polls show broad, bipartisan support for a basic package like this to make the government benefit the actual people more and the interests of corporations and wealthy people less.",Yes,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Dislike It,Not Sure,Critical to Me & Others,Hate It,Good Idea,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Not Sure,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Not Sure,Grand Bargain,Independent,,1992,Male,White,No,4-year,Never married,Unemployed,"$10,000 - $19,999",No,95060,California,Rent,Lean Democrat,Howie Hawkins,Did not vote for President,Yes,Very liberal,Most of the time,Buddhist,Seldom,No,Somewhat important,Never,2025-05-22 3:42:22,2025-05-22 4:42:15
2257301384,0.8077920442,Not sure,Others can decide to join independently,Not sure,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1976,Male,Hispanic,Yes,Some college,Never married,Part-time,"$30,000 - $39,999",Yes,95825,California,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Roman Catholic,Never,No,Not too important,Never,2025-05-19 21:19:38,2025-05-19 21:24:06
2257340942,0.924972636,Yes,No reservations,Yes,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1953,Female,Black,No,Post-grad,Divorced,Retired,"$70,000 - $79,999",No,94571,California,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Something else,Seldom,No,Not at all important,Several times a day,2025-05-19 21:22:47,2025-05-19 21:34:36
2257341396,1.050452093,Yes,None,Yes,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1971,Female,Black,No,Some college,Divorced,Full-time,"$30,000 - $39,999",No,95820,California,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Only now and then,Nothing in particular,Seldom,No,Somewhat important,A few times a month,2025-05-19 21:25:12,2025-05-19 21:34:37
2257346944,0.5682120878,Yes,a lot,Not sure,Not sure,Not sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,no comments,1997,Male,Asian,No,Post-grad,Domestic / civil partnership,Full-time,"$70,000 - $79,999",No,92308,California,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Roman Catholic,Once a week,No,Somewhat important,Once a day,2025-05-19 21:33:06,2025-05-19 21:40:56
2258971940,0.8089463601,Yes,nothing,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,"Clear communication on costs, benefits, and trade-offs and independent oversight to ensure funds or programs are used properly.",2003,Male,White,No,4-year,Married,Part-time,"$100,000 - $119,999",Yes,90001,California,Own,Not very strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Some of the time,Roman Catholic,Once a week,No,Somewhat important,Once a day,2025-05-20 19:14:55,2025-05-20 19:36:48
2259032840,0.8094932262,Yes,They would feel that the surveys are too long.,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Democrat,,1989,Female,Hispanic,Yes,Some college,Never married,Student,"$40,000 - $49,999",No,92617,California,Rent,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Very liberal,Some of the time,Roman Catholic,Once or twice a month,No,Somewhat important,A few times a week,2025-05-20 20:16:53,2025-05-20 20:43:01
2259088640,1.184802488,Yes,I do not have any reservations about sharing the app with other.,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1998,Female,White,No,Some college,Never married,Part-time,"$100,000 - $119,999",No,92336,California,Own,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-05-20 21:17:42,2025-05-20 21:40:14
2259540626,1.329329462,Yes,To show problems and solutions,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,"Improving Healthcare Access and Affordability: addressing social issues : 
Strengthening the Economy & Opportunities:",1990,Female,Hispanic,Yes,2-year,Never married,Full-time,Prefer not to say,No,95117,California,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Moderate,Hardly at all,Roman Catholic,Once a week,No,Very important,Once a day,2025-05-21 2:12:41,2025-05-21 2:21:13
2259626968,1.09001032,Not sure,I'm not convinced that the value of the app exceeds the trouble of sending it to friends and family and placing them on a new obligation.,Not sure,Probably yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1938,Male,White,No,4-year,Married,Retired,"$60,000 - $69,999",No,94952,California,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Agnostic,Seldom,No,Not at all important,Never,2025-05-21 3:33:36,2025-05-21 3:49:21
2259655344,0.790697328,Yes,not sure,No,Probably yes,Yes,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Democrat,,2002,Female,White,No,4-year,Never married,Full-time,"$40,000 - $49,999",No,90049,California,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Agnostic,Never,No,Not too important,Seldom,2025-05-21 3:48:11,2025-05-21 4:02:31
2258105888,1.012058593,Yes,The descriptions of proposed changes are logical. They make sense as spelled out here. I would not hesitate to she the app oth colleagues and friends.,Not sure,Definitely yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1951,Female,White,No,Some college,Married,Retired,"$120,000 - $149,999",No,92253,California,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Seldom,2025-05-21 6:17:37,2025-05-21 6:34:49
2259735566,3.432014708,Yes,Nothing,Not sure,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1996,Male,White,Yes,No HS,Never married,Part-time,"$120,000 - $149,999",No,90008,California,Own,Strong Democrat,Did not vote for President,Did not vote for President,No,Moderate,Only now and then,Roman Catholic,Seldom,Yes,Not too important,Don't know,2025-05-21 6:46:54,2025-05-21 7:40:57
2260163508,0.8507533286,Yes,"One reservation I might have about sharing the app with others is concern about how their data and privacy are managed. If the app collects personal information, I would want to be confident that it has strong security measures and a clear privacy policy in place before recommending it. Additionally, if the app is still in development or has occasional bugs, I might hesitate to share it until it’s more stable.",No,Probably yes,Yes,Yes,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1998,Male,White,No,4-year,Never married,Full-time,"$70,000 - $79,999",No,91773,California,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Nothing in particular,A few times a year,No,Not too important,A few times a month,2025-05-21 9:13:40,2025-05-21 9:22:23
2260160582,0.7522772122,Yes,N/A,Not sure,Probably yes,Yes,Yes,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Democrat,,1995,Female,White,No,4-year,Never married,Unemployed,"Less than $10,000",No,93064,California,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Agnostic,Never,No,Not at all important,Seldom,2025-05-21 9:11:40,2025-05-21 9:23:12
2260183402,0.6073578313,Yes,Nothing,No,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1992,Female,White,No,High school graduate,Married,Full-time,"$70,000 - $79,999",Yes,93291,California,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,Once or twice a month,Yes,Very important,A few times a week,2025-05-21 9:21:31,2025-05-21 9:31:21
