caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2283386824,0.7610339471,Not sure,I’d need to know more about it,Not sure,Probably yes,Yes,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1985,Female,White,No,Post-grad,Married,Full-time,"$100,000 - $119,999",Yes,32506,Florida,Own,Independent,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Protestant,Once a week,No,Very important,Don't know,2025-06-03 14:11:42,2025-06-03 17:37:40
2284921992,0.5792220106,Yes,None,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1988,Female,White,No,High school graduate,Married,Homemaker,"$40,000 - $49,999",Yes,32571,Florida,Own,Independent,Did not vote for President,Donald Trump,Yes,Moderate,Hardly at all,Nothing in particular,Once or twice a month,No,Not too important,A few times a week,2025-06-03 18:09:58,2025-06-03 18:17:03
2285828950,0.6402414014,Yes,None whatsoever.,Yes,Probably yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1974,Male,White,No,High school graduate,Never married,Full-time,"$10,000 - $19,999",No,32803,Florida,Rent,Lean Republican,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Atheist,Never,No,Not at all important,Never,2025-06-04 4:59:29,2025-06-04 5:08:34
2285953424,1.772085755,Not sure,I really don't like discussing politics with people.,No,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1986,Male,White,No,Some college,Never married,Unemployed,"$20,000 - $29,999",No,34286,Florida,Own,Independent,Did not vote for President,Donald Trump,Yes,Moderate,Most of the time,Roman Catholic,Once a week,No,Somewhat important,A few times a week,2025-06-04 7:56:52,2025-06-04 8:02:23
2285990404,1.179774563,Yes,None,Yes,Definitely yes,Yes,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1971,Male,Black,No,Some college,Divorced,Permanently disabled,"$20,000 - $29,999",No,33613,Florida,Other,Independent,Did not vote for President,Did not vote for President,Yes,Moderate,Hardly at all,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-04 13:08:36,2025-06-04 13:28:58
2282851646,0.620185234,Yes,Nothing,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Current Direction,Democrat,,1978,Male,White,No,4-year,Married,Full-time,"$120,000 - $149,999",Yes,33176,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,A few times a month,2025-06-03 7:02:17,2025-06-03 7:32:47
2283420934,1.558345458,Not sure,they may not want it,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1949,Female,White,No,High school graduate,Married,Part-time,"$50,000 - $59,999",No,32608,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Jewish,Never,No,Not too important,Several times a day,2025-06-03 9:06:08,2025-06-03 9:15:02
2284144098,2.391350752,Yes,None,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1997,Male,White,Yes,4-year,Married,Full-time,"$80,000 - $99,999",Yes,32233,Florida,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Roman Catholic,Once a week,Yes,Very important,Once a day,2025-06-03 9:03:57,2025-06-03 9:19:02
2284205180,0.6741422809,Yes,none,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1975,Male,White,No,Post-grad,Married,Full-time,"$120,000 - $149,999",Yes,33010,Florida,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Very important,Once a week,2025-06-03 9:52:40,2025-06-03 10:10:46
2284422600,1.515920283,No,I don’t think they would be interested,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1939,Female,White,No,High school graduate,Married,Retired,Prefer not to say,No,34759,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2025-06-03 12:17:41,2025-06-03 12:28:18
2284352608,4.784431174,Yes,Not good,Yes,Definitely yes,Yes,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Democrat,,1969,Female,Hispanic,Yes,No HS,Domestic / civil partnership,Unemployed,"Less than $10,000",Yes,33431,Florida,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Not sure,Hardly at all,Roman Catholic,A few times a year,No,Very important,Once a day,2025-06-03 11:36:09,2025-06-03 12:28:19
2283527614,0.6288872423,Not sure,"To many get advertisements and spam, including myself.",No,Not sure,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Democrat,There needs to be compromise and openness by all parties to tackle the debt and the sources that cause it for both the right and left.,1977,Male,Asian,No,Some college,Never married,Full-time,"$100,000 - $119,999",No,33435,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Roman Catholic,Once a week,No,Very important,A few times a week,2025-06-03 11:57:43,2025-06-03 13:33:03
2284533284,0.7694731768,Not sure,I really hate apps,Not sure,Not sure,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1963,Female,White,No,Post-grad,Married,Full-time,"$100,000 - $119,999",No,33907,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-06-03 13:31:11,2025-06-03 13:38:46
2285037312,1.351254098,Yes,I would only be concerned that some people might overlook the app and not see the relevance or importance of the contents.,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1950,Female,Black,No,Some college,Divorced,Part-time,"$30,000 - $39,999",No,32712,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Hardly at all,Something else,Never,No,Very important,Several times a day,2025-06-03 19:56:05,2025-06-03 20:04:35
2284288656,0.7680201667,Yes,I can't think of any.,Yes,Probably yes,Not sure,Yes,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Hate It,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Dislike It,Good Idea,Dislike It,Good Idea,Dislike It,Grand Bargain,Democrat,,1961,Male,White,No,Some college,Married,Retired,"$60,000 - $69,999",No,33770,Florida,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-03 20:00:36,2025-06-03 20:12:06
2284498990,0.8763466945,Not sure,It is unclear the final motive and who is behind it.,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Grand Bargain,Democrat,,1982,Male,White,No,4-year,Married,Full-time,"$250,000 - $349,999",Yes,33180,Florida,Own,Not very strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Most of the time,Jewish,A few times a year,No,Somewhat important,Never,2025-06-03 20:01:59,2025-06-03 20:21:18
2285214412,2.080771676,Yes,Some people are not interested in this,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1975,Male,Hispanic,Yes,High school graduate,Divorced,Part-time,"Less than $10,000",Yes,33876,Florida,Rent,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,Never,No,Not at all important,Never,2025-06-03 21:56:57,2025-06-03 22:05:20
2284370268,0.5137980183,Yes,Nothing,Yes,Definitely yes,Yes,No,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Dislike It,Critical to Me & Others,Hate It,Hate It,Critical to Me & Others,Dislike It,Hate It,Current Direction,Democrat,"The package should focus on practical solutions to everyday problems and avoid controversial issues. I would like to see a focus on boosting the economy through job creation and infrastructure improvements, as well as providing affordable, quality healthcare for all.",1984,Male,White,No,Post-grad,Married,Full-time,"$120,000 - $149,999",Yes,33625,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2025-06-03 22:45:58,2025-06-03 22:58:55
2283265152,0.762113843,Yes,None,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Dislike It,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Grand Bargain,Democrat,,1977,Female,White,No,Post-grad,Married,Full-time,"$150,000 - $199,999",No,33063,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2025-06-03 23:53:39,2025-06-04 0:01:56
