caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2360619464,2.859814594,Not sure,Them not using it,Not sure,Probably yes,Not sure,Not sure,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Not Sure,Grand Bargain,Not sure,,1979,Female,White,No,No HS,Married,Full-time,"$20,000 - $29,999",No,54651,Wisconsin,Own,Independent,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Nothing in particular,Never,No,Not at all important,Never,2025-07-19 0:06:42,2025-07-19 0:18:01
2360685958,0.7613326045,Yes,Not sure if they’re into political survey,Not sure,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,2002,Female,White,No,Some college,Domestic / civil partnership,Full-time,"$50,000 - $59,999",No,13452,New York,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Only now and then,Nothing in particular,Never,No,Not too important,Never,2025-07-19 0:12:46,2025-07-19 0:18:05
2360678982,1.424539805,No,That they wouldn’t be interested in this topic.,No,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1997,Male,Black,No,Some college,Never married,Full-time,"$30,000 - $39,999",No,48197,Michigan,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Hardly at all,Nothing in particular,Once or twice a month,No,Somewhat important,A few times a week,2025-07-19 0:07:30,2025-07-19 0:18:10
2360685904,1.008531589,Yes,I don’t like to get too political with people these days.,Yes,Definitely yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1996,Female,White,No,4-year,Divorced,Full-time,"$200,000 - $249,999",No,36527,Alabama,Rent,Lean Republican,Donald Trump,Did not vote for President,Yes,Moderate,Only now and then,Nothing in particular,Never,No,Not too important,Once a week,2025-07-19 0:12:31,2025-07-19 0:20:07
2360619518,0.4816489543,Not sure,I usually do not discuss politics with people,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1958,Female,White,No,High school graduate,Married,Retired,"$20,000 - $29,999",No,34286,Florida,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Nothing in particular,Seldom,Yes,Very important,Several times a day,2025-07-19 0:12:13,2025-07-19 0:20:15
2360619632,0.3223688762,Not sure,Everything,No,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Current Direction,Not sure,,1974,Female,White,No,High school graduate,Never married,Permanently disabled,"Less than $10,000",No,46013,Indiana,Rent,Not sure,Joe Biden,Kamala Harris,Yes,Moderate,Only now and then,Roman Catholic,A few times a year,No,Very important,Several times a day,2025-07-19 0:11:51,2025-07-19 0:20:43
2360619290,0.3725924658,Yes,They might think it's spam,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Not Sure,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Grand Bargain,Democrat,,1958,Female,White,No,High school graduate,Never married,Retired,"$10,000 - $19,999",No,15237,Pennsylvania,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Protestant,Seldom,No,Somewhat important,Seldom,2025-07-19 0:04:53,2025-07-19 0:20:47
2360619158,0.6264947035,Not sure,My opinions are private. My family doesn't want to know. They don't show an interest.,No,Probably no,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Hate It,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1953,Female,White,No,High school graduate,Married,Retired,"$100,000 - $119,999",No,97267,Oregon,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2025-07-19 0:07:54,2025-07-19 0:20:55
2360619428,0.8140503424,Not sure,There’s a lot to read,No,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Not sure,,1980,Female,Hispanic,Yes,High school graduate,Divorced,Full-time,"$20,000 - $29,999",Yes,88061,New Mexico,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Nothing in particular,Never,No,Not at all important,Never,2025-07-19 0:22:04,2025-07-19 0:26:46
2360685984,1.210831582,Not sure,I don’t know the political views of those around me. And others that I know of tend to not care about politics as much.,No,Definitely yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Grand Bargain,Not sure,,2005,Female,Black,No,Some college,Never married,Student,"$40,000 - $49,999",No,75862,Texas,Own,Lean Democrat,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Roman Catholic,A few times a year,No,Somewhat important,A few times a week,2025-07-19 0:12:54,2025-07-19 0:29:43
2360619098,1.000767925,Yes,My friends may not agree with this app.,No,Probably yes,Not sure,Not sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1971,Female,White,No,High school graduate,Married,Full-time,"$80,000 - $99,999",No,4634,Maine,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Agnostic,Never,No,Not at all important,Seldom,2025-07-19 0:21:57,2025-07-19 0:31:20
2360619806,0.5124332103,Not sure,They don't really get into politics,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1959,Female,White,No,High school graduate,Widowed,Retired,"$20,000 - $29,999",No,24550,Virginia,Own,Strong Republican,Did not vote for President,Did not vote for President,No,Conservative,Most of the time,Protestant,Seldom,Yes,Somewhat important,Several times a day,2025-07-19 0:22:04,2025-07-19 0:32:46
2360619666,0.3836175311,Yes,They might reject it and read me the riot act because family always does the opposite of me.,Not sure,Probably yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1961,Female,White,No,High school graduate,Married,Unemployed,"$20,000 - $29,999",No,95125,California,Other,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,No,Somewhat important,Several times a day,2025-07-19 0:24:09,2025-07-19 0:34:02
2360619586,0.3618217412,Yes,none,Yes,Definitely yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Critical to Me & Others,Grand Bargain,Democrat,,1953,Male,White,No,High school graduate,Widowed,Permanently disabled,"Less than $10,000",No,49783,Michigan,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-07-19 0:21:41,2025-07-19 0:34:51
2360619416,0.6129654858,Yes,none,Yes,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1957,Male,White,No,High school graduate,Married,Retired,"$80,000 - $99,999",No,53110,Wisconsin,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Protestant,Never,No,Somewhat important,A few times a week,2025-07-19 0:26:29,2025-07-19 0:37:40
2360619784,0.3618217412,Not sure,None,Yes,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Current Direction,Democrat,Listen to people who voted you in,1952,Male,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,7052,New Jersey,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Protestant,A few times a year,No,Somewhat important,A few times a month,2025-07-19 0:16:28,2025-07-19 0:40:45
2360619146,3.209810787,No,"i dont share anything,,because they might not be safe to share.",No,Definitely no,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Current Direction,Republican,keep our fossil fuel levels where they are,1959,Male,White,No,No HS,Married,Permanently disabled,"$10,000 - $19,999",No,31008,Georgia,Own,Strong Republican,Did not vote for President,Did not vote for President,No,Very conservative,Some of the time,Nothing in particular,Never,No,Not at all important,Seldom,2025-07-19 0:24:38,2025-07-19 0:40:54
2360619136,0.4882911781,Not sure,I like this all to myself.,No,Probably yes,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Grand Bargain,Republican,,1947,Female,White,No,High school graduate,Married,Permanently disabled,Prefer not to say,No,34952,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Never,No,Very important,Several times a day,2025-07-19 0:26:55,2025-07-19 0:40:58
2360619102,0.6129654858,No,They are demonrats,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Independent,,1948,Male,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,92870,California,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-07-19 0:37:14,2025-07-19 0:45:54
2360619410,1.663192428,Yes,They may not like it,Yes,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Current Direction,Republican,,1981,Female,White,No,High school graduate,Domestic / civil partnership,Part-time,Prefer not to say,No,17331,Pennsylvania,Own,Not very strong Republican,Did not vote for President,Did not vote for President,No,Not sure,Only now and then,Agnostic,Never,No,Not at all important,Never,2025-07-19 0:47:07,2025-07-19 0:51:12
2360619286,0.3618217412,Not sure,Not acceptable.,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,1945,Male,White,No,High school graduate,Domestic / civil partnership,Retired,"$80,000 - $99,999",No,44647,Ohio,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,Never,No,Not at all important,Seldom,2025-07-19 0:45:05,2025-07-19 0:54:02
